step,g_front_min,g_rear_min,g_required,g_lead,g_follow,g_available,feasible
15300,0,4.5,222.0,231.5,381.2,308.8,300.0,True
15300,1,4.5,222.0,231.5,387.6,302.4,300.0,True
15300,2,136.8,4.5,146.3,203.5,681.2,105.3,False
15300,3,4.5,222.0,231.5,394.6,295.4,300.0,True
15300,4,136.8,4.5,146.3,253.5,631.2,105.3,False
15300,5,4.5,222.0,231.5,401.6,288.4,300.0,True
15300,6,136.8,4.5,146.3,303.5,581.2,105.3,False
15300,7,4.5,222.0,231.5,408.6,281.4,300.0,True
15300,8,136.8,4.5,146.3,353.5,531.2,105.3,False
15300,9,4.5,222.0,231.5,426.0,264.0,300.0,True
15300,10,136.8,4.5,146.3,403.5,481.2,105.3,False
15300,11,4.8,218.6,228.4,456.3,233.7,300.0,True
15300,12,136.8,4.5,146.3,453.5,431.2,105.3,False
15300,13,4.8,218.6,228.4,486.5,203.5,300.0,False
15300,14,136.8,4.5,146.3,503.5,381.2,105.3,False
15300,0,15.2,111.8,132.0,282.4,407.6,300.0,True
15300,1,15.2,111.8,132.0,407.4,282.6,300.0,True
15300,2,77.4,15.2,97.7,32.6,82.4,875.0,False
15300,3,15.2,111.8,132.0,532.4,157.6,300.0,True
15300,4,77.4,15.2,97.7,82.6,32.4,875.0,True
15300,5,15.2,111.8,132.0,657.4,32.6,300.0,False
15300,6,77.4,15.2,97.7,7.6,107.4,875.0,False
15300,7,15.2,111.8,132.0,32.4,7.6,950.0,False
15300,8,77.4,15.2,97.7,57.6,57.4,875.0,False
15300,9,15.2,111.8,132.0,7.4,32.6,950.0,False
15300,10,77.4,15.2,97.7,107.6,7.4,875.0,False
15300,11,15.2,111.8,132.0,32.4,657.6,300.0,True
15300,12,77.4,15.2,97.7,32.6,82.4,875.0,False
15300,13,15.2,111.8,132.0,157.4,532.6,300.0,True
15300,14,77.4,15.2,97.7,82.6,32.4,875.0,True
15400,0,4.5,222.0,231.5,506.2,183.8,300.0,False
15400,1,4.5,222.0,231.5,511.4,178.6,300.0,False
15400,2,136.8,4.5,146.3,79.6,806.2,104.2,False
15400,3,4.5,222.0,231.5,518.4,171.6,300.0,False
15400,4,136.8,4.5,146.3,129.6,756.2,104.2,False
15400,5,4.5,222.0,231.5,525.4,164.6,300.0,False
15400,6,136.8,4.5,146.3,179.6,706.2,104.2,False
15400,7,4.5,222.0,231.5,532.4,157.6,300.0,False
15400,8,136.8,4.5,146.3,229.6,656.2,104.2,False
15400,9,4.5,222.0,231.5,549.9,140.1,300.0,False
15400,10,136.8,4.5,146.3,279.6,606.2,104.2,False
15400,11,4.8,218.6,228.4,580.2,109.8,300.0,False
15400,12,136.8,4.5,146.3,329.6,556.2,104.2,False
15400,13,4.8,218.6,228.4,610.4,79.6,300.0,False
15400,14,136.8,4.5,146.3,379.6,506.2,104.2,False
15400,0,15.2,111.8,132.0,362.6,327.4,300.0,True
15400,1,15.2,111.8,132.0,487.6,202.4,300.0,True
15400,2,77.4,15.2,97.7,77.4,37.6,875.0,False
15400,3,15.2,111.8,132.0,612.6,77.4,300.0,False
15400,4,77.4,15.2,97.7,2.4,112.6,875.0,False
15400,5,15.2,111.8,132.0,37.6,2.4,950.0,False
15400,6,77.4,15.2,97.7,52.4,62.6,875.0,False
15400,7,15.2,111.8,132.0,12.6,27.4,950.0,False
15400,8,77.4,15.2,97.7,102.4,12.6,875.0,False
15400,9,15.2,111.8,132.0,37.6,2.4,950.0,False
15400,10,77.4,15.2,97.7,27.4,87.6,875.0,False
15400,11,15.2,111.8,132.0,112.6,577.4,300.0,True
15400,12,77.4,15.2,97.7,77.4,37.6,875.0,False
15400,13,15.2,111.8,132.0,237.6,452.4,300.0,True
15400,14,77.4,15.2,97.7,2.4,112.6,875.0,False
15500,0,4.5,222.0,231.5,631.2,58.8,300.0,False
15500,1,4.5,222.0,231.5,637.3,52.7,300.0,False
15500,2,138.7,4.8,148.4,16.2,4.1,969.7,False
15500,3,4.5,222.0,231.5,644.3,45.7,300.0,False
15500,4,136.8,4.5,146.3,5.7,881.2,103.1,False
15500,5,4.5,222.0,231.5,651.3,38.7,300.0,False
15500,6,136.8,4.5,146.3,55.7,831.2,103.1,False
15500,7,4.5,222.0,231.5,658.3,31.7,300.0,False
15500,8,136.8,4.5,146.3,105.7,781.2,103.1,False
15500,9,4.5,222.0,231.5,673.8,16.2,300.0,False
15500,10,136.8,4.5,146.3,155.7,731.2,103.1,False
15500,11,4.8,218.6,228.4,4.1,35.9,950.0,False
15500,12,136.8,4.5,146.3,205.7,681.2,103.1,False
15500,13,4.8,218.6,228.4,34.3,5.7,950.0,False
15500,14,136.8,4.5,146.3,255.7,631.2,103.1,False
15500,0,15.2,111.8,132.0,442.9,247.1,300.0,True
15500,1,15.2,111.8,132.0,567.9,122.1,300.0,True
15500,2,77.4,15.2,97.7,997.1,117.9,875.0,True
15500,3,15.2,111.8,132.0,692.9,997.1,300.0,True
15500,4,77.4,15.2,97.7,47.1,67.9,875.0,False
15500,5,15.2,111.8,132.0,17.9,22.1,950.0,False
15500,6,77.4,15.2,97.7,97.1,17.9,875.0,True
15500,7,15.2,111.8,132.0,42.9,997.1,950.0,True
15500,8,77.4,15.2,97.7,22.1,92.9,875.0,False
15500,9,15.2,111.8,132.0,67.9,622.1,300.0,True
15500,10,77.4,15.2,97.7,72.1,42.9,875.0,False
15500,11,15.2,111.8,132.0,192.9,497.1,300.0,True
15500,12,77.4,15.2,97.7,997.1,117.9,875.0,True
15500,13,15.2,111.8,132.0,317.9,372.1,300.0,True
15500,14,77.4,15.2,97.7,47.1,67.9,875.0,False
15600,0,4.5,222.0,231.5,6.2,33.8,950.0,False
15600,1,4.5,222.0,231.5,11.2,28.8,950.0,False
15600,2,136.8,4.5,146.3,831.9,56.2,102.0,False
15600,3,4.5,222.0,231.5,18.2,21.8,950.0,False
15600,4,136.8,4.5,146.3,881.9,6.2,102.0,False
15600,5,4.5,222.0,231.5,25.2,14.8,950.0,False
15600,6,138.7,4.5,148.2,7.8,997.6,984.6,False
15600,7,4.5,222.0,231.5,32.2,7.8,950.0,False
15600,8,136.8,4.8,146.6,12.0,8.1,969.8,False
15600,9,4.5,222.0,231.5,997.6,42.4,950.0,False
15600,10,136.8,4.5,146.3,31.9,856.2,102.0,False
15600,11,4.8,218.6,228.4,28.0,12.0,950.0,False
15600,12,136.8,4.5,146.3,81.9,806.2,102.0,False
15600,13,4.8,218.6,228.4,8.1,31.9,950.0,False
15600,14,136.8,4.5,146.3,131.9,756.2,102.0,False
15600,0,15.2,111.8,132.0,523.2,166.8,300.0,True
15600,1,15.2,111.8,132.0,648.2,41.8,300.0,False
15600,2,77.4,15.2,97.7,41.8,73.2,875.0,False
15600,3,15.2,111.8,132.0,23.2,16.8,950.0,False
15600,4,77.4,15.2,97.7,91.8,23.2,875.0,True
15600,5,15.2,111.8,132.0,998.2,41.8,950.0,False
15600,6,77.4,15.2,97.7,16.8,98.2,875.0,False
15600,7,15.2,111.8,132.0,23.2,666.8,300.0,True
15600,8,77.4,15.2,97.7,66.8,48.2,875.0,False
15600,9,15.2,111.8,132.0,148.2,541.8,300.0,True
15600,10,77.4,15.2,97.7,116.8,998.2,875.0,True
15600,11,15.2,111.8,132.0,273.2,416.8,300.0,True
15600,12,77.4,15.2,97.7,41.8,73.2,875.0,False
15600,13,15.2,111.8,132.0,398.2,291.8,300.0,True
15600,14,77.4,15.2,97.7,91.8,23.2,875.0,True
15700,0,4.5,222.0,231.5,31.2,8.8,950.0,False
15700,1,4.5,222.0,231.5,37.1,2.9,950.0,False
15700,2,136.8,4.5,146.3,708.0,181.2,100.8,False
15700,3,4.5,222.0,231.5,44.1,995.9,950.0,True
15700,4,136.8,4.5,146.3,758.0,131.2,100.8,False
15700,5,4.5,222.0,231.5,1.1,38.9,950.0,False
15700,6,136.8,4.5,146.3,808.0,81.2,100.8,False
15700,7,4.5,222.0,231.5,8.1,31.9,950.0,False
15700,8,136.8,4.5,146.3,858.0,31.2,100.8,False
15700,9,4.5,222.0,231.5,21.5,18.5,950.0,False
15700,10,138.7,4.5,148.2,995.9,1.1,993.0,False
15700,11,4.8,218.6,228.4,1.8,38.2,950.0,False
15700,12,138.7,4.8,148.4,18.5,1.8,969.7,False
15700,13,4.8,218.6,228.4,32.0,8.0,950.0,False
15700,14,136.8,4.5,146.3,8.0,881.2,100.8,False
15700,0,15.2,111.8,132.0,603.4,86.6,300.0,False
15700,1,15.2,111.8,132.0,28.4,11.6,950.0,False
15700,2,77.4,15.2,97.7,86.6,28.4,875.0,True
15700,3,15.2,111.8,132.0,3.4,36.6,950.0,False
15700,4,77.4,15.2,97.7,11.6,103.4,875.0,False
15700,5,15.2,111.8,132.0,28.4,11.6,950.0,False
15700,6,77.4,15.2,97.7,61.6,53.4,875.0,False
15700,7,15.2,111.8,132.0,103.4,586.6,300.0,True
15700,8,77.4,15.2,97.7,111.6,3.4,875.0,False
15700,9,15.2,111.8,132.0,228.4,461.6,300.0,True
15700,10,77.4,15.2,97.7,36.6,78.4,875.0,False
15700,11,15.2,111.8,132.0,353.4,336.6,300.0,True
15700,12,77.4,15.2,97.7,86.6,28.4,875.0,True
15700,13,15.2,111.8,132.0,478.4,211.6,300.0,True
15700,14,77.4,15.2,97.7,11.6,103.4,875.0,False
15800,0,4.5,222.0,231.5,6.2,683.8,300.0,True
15800,1,4.5,222.0,231.5,13.0,677.0,300.0,True
15800,2,136.8,4.5,146.3,584.1,306.2,99.7,False
15800,3,4.5,222.0,231.5,20.0,670.0,300.0,True
15800,4,136.8,4.5,146.3,634.1,256.2,99.7,False
15800,5,4.5,222.0,231.5,27.0,663.0,300.0,True
15800,6,136.8,4.5,146.3,684.1,206.2,99.7,False
15800,7,4.5,222.0,231.5,34.0,656.0,300.0,True
15800,8,136.8,4.5,146.3,734.1,156.2,99.7,False
15800,9,4.5,222.0,231.5,45.4,644.6,300.0,True
15800,10,136.8,4.5,146.3,784.1,106.2,99.7,False
15800,11,4.8,218.6,228.4,75.7,614.3,300.0,True
15800,12,136.8,4.5,146.3,834.1,56.2,99.7,False
15800,13,4.8,218.6,228.4,105.9,584.1,300.0,True
15800,14,136.8,4.5,146.3,884.1,6.2,99.7,False
15800,0,15.2,111.8,132.0,683.7,6.3,300.0,False
15800,1,15.2,111.8,132.0,8.7,31.3,950.0,False
15800,2,77.4,15.2,97.7,6.3,108.7,875.0,False
15800,3,15.2,111.8,132.0,33.7,6.3,950.0,False
15800,4,77.4,15.2,97.7,56.3,58.7,875.0,False
15800,5,15.2,111.8,132.0,58.7,631.3,300.0,True
15800,6,77.4,15.2,97.7,106.3,8.7,875.0,False
15800,7,15.2,111.8,132.0,183.7,506.3,300.0,True
15800,8,77.4,15.2,97.7,31.3,83.7,875.0,False
15800,9,15.2,111.8,132.0,308.7,381.3,300.0,True
15800,10,77.4,15.2,97.7,81.3,33.7,875.0,True
15800,11,15.2,111.8,132.0,433.7,256.3,300.0,True
15800,12,77.4,15.2,97.7,6.3,108.7,875.0,False
15800,13,15.2,111.8,132.0,558.7,131.3,300.0,True
15800,14,77.4,15.2,97.7,56.3,58.7,875.0,False
15900,0,4.5,222.0,231.5,131.2,558.8,300.0,True
15900,1,4.5,222.0,231.5,136.8,553.2,300.0,True
15900,2,136.8,4.5,146.3,460.2,431.2,98.6,False
15900,3,4.5,222.0,231.5,143.8,546.2,300.0,True
15900,4,136.8,4.5,146.3,510.2,381.2,98.6,False
15900,5,4.5,222.0,231.5,150.8,539.2,300.0,True
15900,6,136.8,4.5,146.3,560.2,331.2,98.6,False
15900,7,4.5,222.0,231.5,157.8,532.2,300.0,True
15900,8,136.8,4.5,146.3,610.2,281.2,98.6,False
15900,9,4.5,222.0,231.5,169.3,520.7,300.0,True
15900,10,136.8,4.5,146.3,660.2,231.2,98.6,False
15900,11,4.8,218.6,228.4,199.6,490.4,300.0,True
15900,12,136.8,4.5,146.3,710.2,181.2,98.6,False
15900,13,4.8,218.6,228.4,229.8,460.2,300.0,True
15900,14,136.8,4.5,146.3,760.2,131.2,98.6,False
15900,0,15.2,111.8,132.0,13.9,26.1,950.0,False
15900,1,15.2,111.8,132.0,38.9,1.1,950.0,False
15900,2,77.4,15.2,97.7,51.1,63.9,875.0,False
15900,3,15.2,111.8,132.0,13.9,676.1,300.0,False
15900,4,77.4,15.2,97.7,101.1,13.9,875.0,False
15900,5,15.2,111.8,132.0,138.9,551.1,300.0,True
15900,6,77.4,15.2,97.7,26.1,88.9,875.0,False
15900,7,15.2,111.8,132.0,263.9,426.1,300.0,True
15900,8,77.4,15.2,97.7,76.1,38.9,875.0,False
15900,9,15.2,111.8,132.0,388.9,301.1,300.0,True
15900,10,77.4,15.2,97.7,1.1,113.9,875.0,False
15900,11,15.2,111.8,132.0,513.9,176.1,300.0,True
15900,12,77.4,15.2,97.7,51.1,63.9,875.0,False
15900,13,15.2,111.8,132.0,638.9,51.1,300.0,False
15900,14,77.4,15.2,97.7,101.1,13.9,875.0,False
16000,0,4.5,222.0,231.5,256.2,433.8,300.0,True
16000,1,4.5,222.0,231.5,262.7,427.3,300.0,True
16000,2,136.8,4.5,146.3,336.4,556.2,97.5,False
16000,3,4.5,222.0,231.5,269.7,420.3,300.0,True
16000,4,136.8,4.5,146.3,386.4,506.2,97.5,False
16000,5,4.5,222.0,231.5,276.7,413.3,300.0,True
16000,6,136.8,4.5,146.3,436.4,456.2,97.5,False
16000,7,4.5,222.0,231.5,283.7,406.3,300.0,True
16000,8,136.8,4.5,146.3,486.4,406.2,97.5,False
16000,9,4.5,222.0,231.5,293.1,396.9,300.0,True
16000,10,136.8,4.5,146.3,536.4,356.2,97.5,False
16000,11,4.8,218.6,228.4,323.5,366.5,300.0,True
16000,12,136.8,4.5,146.3,586.4,306.2,97.5,False
16000,13,4.8,218.6,228.4,353.6,336.4,300.0,True
16000,14,136.8,4.5,146.3,636.4,256.2,97.5,False
16000,0,15.2,111.8,132.0,44.2,995.8,950.0,True
16000,1,15.2,111.8,132.0,19.2,20.8,950.0,False
16000,2,77.4,15.2,97.7,95.8,19.2,875.0,True
16000,3,15.2,111.8,132.0,94.2,595.8,300.0,True
16000,4,77.4,15.2,97.7,20.8,94.2,875.0,False
16000,5,15.2,111.8,132.0,219.2,470.8,300.0,True
16000,6,77.4,15.2,97.7,70.8,44.2,875.0,False
16000,7,15.2,111.8,132.0,344.2,345.8,300.0,True
16000,8,77.4,15.2,97.7,995.8,119.2,875.0,True
16000,9,15.2,111.8,132.0,469.2,220.8,300.0,True
16000,10,77.4,15.2,97.7,45.8,69.2,875.0,False
16000,11,15.2,111.8,132.0,594.2,95.8,300.0,False
16000,12,77.4,15.2,97.7,95.8,19.2,875.0,True
16000,13,15.2,111.8,132.0,19.2,20.8,950.0,False
16000,14,77.4,15.2,97.7,20.8,94.2,875.0,False
16100,0,4.5,222.0,231.5,381.2,308.8,300.0,True
16100,1,4.5,222.0,231.5,386.6,303.4,300.0,True
16100,2,136.8,4.5,146.3,212.5,681.2,96.3,False
16100,3,4.5,222.0,231.5,393.6,296.4,300.0,True
16100,4,136.8,4.5,146.3,262.5,631.2,96.3,False
16100,5,4.5,222.0,231.5,400.6,289.4,300.0,True
16100,6,136.8,4.5,146.3,312.5,581.2,96.3,False
16100,7,4.5,222.0,231.5,407.6,282.4,300.0,True
16100,8,136.8,4.5,146.3,362.5,531.2,96.3,False
16100,9,4.5,222.0,231.5,417.0,273.0,300.0,True
16100,10,136.8,4.5,146.3,412.5,481.2,96.3,False
16100,11,4.8,218.6,228.4,447.3,242.7,300.0,True
16100,12,136.8,4.5,146.3,462.5,431.2,96.3,False
16100,13,4.8,218.6,228.4,477.5,212.5,300.0,False
16100,14,136.8,4.5,146.3,512.5,381.2,96.3,False
16100,0,15.2,111.8,132.0,24.5,15.5,950.0,False
16100,1,15.2,111.8,132.0,49.5,640.5,300.0,True
16100,2,77.4,15.2,97.7,15.5,99.5,875.0,False
16100,3,15.2,111.8,132.0,174.5,515.5,300.0,True
16100,4,77.4,15.2,97.7,65.5,49.5,875.0,False
16100,5,15.2,111.8,132.0,299.5,390.5,300.0,True
16100,6,77.4,15.2,97.7,115.5,999.5,875.0,True
16100,7,15.2,111.8,132.0,424.5,265.5,300.0,True
16100,8,77.4,15.2,97.7,40.5,74.5,875.0,False
16100,9,15.2,111.8,132.0,549.5,140.5,300.0,True
16100,10,77.4,15.2,97.7,90.5,24.5,875.0,True
16100,11,15.2,111.8,132.0,674.5,15.5,300.0,False
16100,12,77.4,15.2,97.7,15.5,99.5,875.0,False
16100,13,15.2,111.8,132.0,999.5,40.5,950.0,False
16100,14,77.4,15.2,97.7,65.5,49.5,875.0,False
16200,0,4.5,222.0,231.5,506.2,183.8,300.0,False
16200,1,4.5,222.0,231.5,512.5,177.5,300.0,False
16200,2,136.8,4.5,146.3,88.6,806.2,95.2,False
16200,3,4.5,222.0,231.5,519.5,170.5,300.0,False
16200,4,136.8,4.5,146.3,138.6,756.2,95.2,False
16200,5,4.5,222.0,231.5,526.5,163.5,300.0,False
16200,6,136.8,4.5,146.3,188.6,706.2,95.2,False
16200,7,4.5,222.0,231.5,533.5,156.5,300.0,False
16200,8,136.8,4.5,146.3,238.6,656.2,95.2,False
16200,9,4.5,222.0,231.5,540.9,149.1,300.0,False
16200,10,136.8,4.5,146.3,288.6,606.2,95.2,False
16200,11,4.8,218.6,228.4,571.2,118.8,300.0,False
16200,12,136.8,4.5,146.3,338.6,556.2,95.2,False
16200,13,4.8,218.6,228.4,601.4,88.6,300.0,False
16200,14,136.8,4.5,146.3,388.6,506.2,95.2,False
16200,0,15.2,111.8,132.0,4.7,685.3,300.0,False
16200,1,15.2,111.8,132.0,129.7,560.3,300.0,True
16200,2,77.4,15.2,97.7,60.3,54.7,875.0,False
16200,3,15.2,111.8,132.0,254.7,435.3,300.0,True
16200,4,77.4,15.2,97.7,110.3,4.7,875.0,False
16200,5,15.2,111.8,132.0,379.7,310.3,300.0,True
16200,6,77.4,15.2,97.7,35.3,79.7,875.0,False
16200,7,15.2,111.8,132.0,504.7,185.3,300.0,True
16200,8,77.4,15.2,97.7,85.3,29.7,875.0,True
16200,9,15.2,111.8,132.0,629.7,60.3,300.0,False
16200,10,77.4,15.2,97.7,10.3,104.7,875.0,False
16200,11,15.2,111.8,132.0,4.7,35.3,950.0,False
16200,12,77.4,15.2,97.7,60.3,54.7,875.0,False
16200,13,15.2,111.8,132.0,29.7,10.3,950.0,False
16200,14,77.4,15.2,97.7,110.3,4.7,875.0,False
16300,0,4.5,222.0,231.5,631.2,58.8,300.0,False
16300,1,4.5,222.0,231.5,636.3,53.7,300.0,False
16300,2,138.7,4.8,148.4,25.2,995.1,969.7,False
16300,3,4.5,222.0,231.5,643.3,46.7,300.0,False
16300,4,136.8,4.5,146.3,14.7,881.2,94.1,False
16300,5,4.5,222.0,231.5,650.3,39.7,300.0,False
16300,6,136.8,4.5,146.3,64.7,831.2,94.1,False
16300,7,4.5,222.0,231.5,657.3,32.7,300.0,False
16300,8,136.8,4.5,146.3,114.7,781.2,94.1,False
16300,9,4.5,222.0,231.5,664.8,25.2,300.0,False
16300,10,136.8,4.5,146.3,164.7,731.2,94.1,False
16300,11,4.8,218.6,228.4,995.1,44.9,950.0,False
16300,12,136.8,4.5,146.3,214.7,681.2,94.1,False
16300,13,4.8,218.6,228.4,25.3,14.7,950.0,False
16300,14,136.8,4.5,146.3,264.7,631.2,94.1,False
16300,0,15.2,111.8,132.0,85.0,605.0,300.0,True
16300,1,15.2,111.8,132.0,210.0,480.0,300.0,True
16300,2,77.4,15.2,97.7,105.0,10.0,875.0,False
16300,3,15.2,111.8,132.0,335.0,355.0,300.0,True
16300,4,77.4,15.2,97.7,30.0,85.0,875.0,False
16300,5,15.2,111.8,132.0,460.0,230.0,300.0,True
16300,6,77.4,15.2,97.7,80.0,35.0,875.0,True
16300,7,15.2,111.8,132.0,585.0,105.0,300.0,False
16300,8,77.4,15.2,97.7,5.0,110.0,875.0,False
16300,9,15.2,111.8,132.0,10.0,30.0,950.0,False
16300,10,77.4,15.2,97.7,55.0,60.0,875.0,False
16300,11,15.2,111.8,132.0,35.0,5.0,950.0,False
16300,12,77.4,15.2,97.7,105.0,10.0,875.0,False
16300,13,15.2,111.8,132.0,10.0,30.0,950.0,False
16300,14,77.4,15.2,97.7,30.0,85.0,875.0,False
16400,0,4.5,222.0,231.5,6.2,33.8,950.0,False
16400,1,4.5,222.0,231.5,12.2,27.8,950.0,False
16400,2,136.8,4.5,146.3,840.9,56.2,93.0,False
16400,3,4.5,222.0,231.5,19.2,20.8,950.0,False
16400,4,136.8,4.5,146.3,890.9,6.2,93.0,False
16400,5,4.5,222.0,231.5,26.2,13.8,950.0,False
16400,6,138.7,4.8,148.4,1.4,19.0,969.7,False
16400,7,4.5,222.0,231.5,33.2,6.8,950.0,False
16400,8,136.8,4.8,146.6,21.0,999.1,969.8,False
16400,9,4.5,222.0,231.5,38.6,1.4,950.0,False
16400,10,136.8,4.5,146.3,40.9,856.2,93.0,False
16400,11,4.8,218.6,228.4,19.0,21.0,950.0,False
16400,12,136.8,4.5,146.3,90.9,806.2,93.0,False
16400,13,4.8,218.6,228.4,999.1,40.9,950.0,False
16400,14,136.8,4.5,146.3,140.9,756.2,93.0,False
16400,0,15.2,111.8,132.0,165.3,524.7,300.0,True
16400,1,15.2,111.8,132.0,290.3,399.7,300.0,True
16400,2,77.4,15.2,97.7,24.7,90.3,875.0,False
16400,3,15.2,111.8,132.0,415.3,274.7,300.0,True
16400,4,77.4,15.2,97.7,74.7,40.3,875.0,False
16400,5,15.2,111.8,132.0,540.3,149.7,300.0,True
16400,6,77.4,15.2,97.7,999.7,115.3,875.0,True
16400,7,15.2,111.8,132.0,665.3,24.7,300.0,False
16400,8,77.4,15.2,97.7,49.7,65.3,875.0,False
16400,9,15.2,111.8,132.0,40.3,999.7,950.0,True
16400,10,77.4,15.2,97.7,99.7,15.3,875.0,True
16400,11,15.2,111.8,132.0,15.3,24.7,950.0,False
16400,12,77.4,15.2,97.7,24.7,90.3,875.0,False
16400,13,15.2,111.8,132.0,40.3,649.7,300.0,True
16400,14,77.4,15.2,97.7,74.7,40.3,875.0,False
16500,0,4.5,222.0,231.5,31.2,8.8,950.0,False
16500,1,4.5,222.0,231.5,38.1,1.9,950.0,False
16500,2,137.2,4.5,146.7,717.0,181.2,91.8,False
16500,3,4.5,222.0,231.5,995.1,44.9,950.0,False
16500,4,137.2,4.5,146.7,767.0,131.2,91.8,False
16500,5,4.5,222.0,231.5,2.1,37.9,950.0,False
16500,6,137.2,4.5,146.7,817.0,81.2,91.8,False
16500,7,4.5,222.0,231.5,9.1,30.9,950.0,False
16500,8,137.2,4.5,146.7,867.0,31.2,91.8,False
16500,9,4.5,222.0,231.5,16.1,23.9,950.0,False
16500,10,138.7,4.5,148.2,1.9,995.1,993.0,False
16500,11,4.5,222.0,231.5,42.9,997.1,950.0,True
16500,12,138.7,4.7,148.4,997.1,23.0,969.8,True
16500,13,4.7,219.3,229.0,23.0,17.0,950.0,False
16500,14,137.2,4.5,146.7,17.0,881.2,91.8,False
16500,0,15.2,111.8,132.0,245.5,444.5,300.0,True
16500,1,15.2,111.8,132.0,370.5,319.5,300.0,True
16500,2,77.4,15.2,97.7,69.5,45.5,875.0,False
16500,3,15.2,111.8,132.0,495.5,194.5,300.0,True
16500,4,77.4,15.2,97.7,119.5,995.5,875.0,True
16500,5,15.2,111.8,132.0,620.5,69.5,300.0,False
16500,6,77.4,15.2,97.7,44.5,70.5,875.0,False
16500,7,15.2,111.8,132.0,995.5,44.5,950.0,False
16500,8,77.4,15.2,97.7,94.5,20.5,875.0,True
16500,9,15.2,111.8,132.0,20.5,19.5,950.0,False
16500,10,77.4,15.2,97.7,19.5,95.5,875.0,False
16500,11,15.2,111.8,132.0,995.5,694.5,300.0,True
16500,12,77.4,15.2,97.7,69.5,45.5,875.0,False
16500,13,15.2,111.8,132.0,120.5,569.5,300.0,True
16500,14,77.4,15.2,97.7,119.5,995.5,875.0,True
16600,0,4.5,222.0,231.5,6.2,683.8,300.0,True
16600,1,4.5,222.0,231.5,12.0,678.0,300.0,True
16600,2,138.0,4.5,147.5,592.4,306.2,91.4,False
16600,3,4.5,222.0,231.5,19.0,671.0,300.0,True
16600,4,138.0,4.5,147.5,642.4,256.2,91.4,False
16600,5,4.5,222.0,231.5,26.0,664.0,300.0,True
16600,6,138.0,4.5,147.5,692.4,206.2,91.4,False
16600,7,4.5,222.0,231.5,33.0,657.0,300.0,True
16600,8,138.0,4.5,147.5,742.4,156.2,91.4,False
16600,9,4.5,222.0,231.5,40.0,650.0,300.0,True
16600,10,138.0,4.5,147.5,792.4,106.2,91.4,False
16600,11,4.5,222.0,231.5,67.5,622.5,300.0,True
16600,12,138.0,4.5,147.5,842.4,56.2,91.4,False
16600,13,4.6,220.8,230.4,97.6,592.4,300.0,True
16600,14,138.0,4.5,147.5,892.4,6.2,91.4,False
16600,0,15.2,111.8,132.0,325.8,364.2,300.0,True
16600,1,15.2,111.8,132.0,450.8,239.2,300.0,True
16600,2,77.4,15.2,97.7,114.2,0.8,875.0,False
16600,3,15.2,111.8,132.0,575.8,114.2,300.0,True
16600,4,77.4,15.2,97.7,39.2,75.8,875.0,False
16600,5,15.2,111.8,132.0,0.8,39.2,950.0,False
16600,6,77.4,15.2,97.7,89.2,25.8,875.0,True
16600,7,15.2,111.8,132.0,25.8,14.2,950.0,False
16600,8,77.4,15.2,97.7,14.2,100.8,875.0,False
16600,9,15.2,111.8,132.0,0.8,39.2,950.0,False
16600,10,77.4,15.2,97.7,64.2,50.8,875.0,False
16600,11,15.2,111.8,132.0,75.8,614.2,300.0,True
16600,12,77.4,15.2,97.7,114.2,0.8,875.0,False
16600,13,15.2,111.8,132.0,200.8,489.2,300.0,True
16600,14,77.4,15.2,97.7,39.2,75.8,875.0,False
16700,0,4.5,222.0,231.5,131.2,558.8,300.0,True
16700,1,4.5,222.0,231.5,137.8,552.2,300.0,True
16700,2,137.9,4.5,147.4,467.8,431.2,91.0,False
16700,3,4.5,222.0,231.5,144.8,545.2,300.0,True
16700,4,137.9,4.5,147.4,517.8,381.2,91.0,False
16700,5,4.5,222.0,231.5,151.8,538.2,300.0,True
16700,6,137.9,4.5,147.4,567.8,331.2,91.0,False
16700,7,4.5,222.0,231.5,158.8,531.2,300.0,True
16700,8,137.9,4.5,147.4,617.8,281.2,91.0,False
16700,9,4.5,222.0,231.5,165.8,524.2,300.0,True
16700,10,137.9,4.5,147.4,667.8,231.2,91.0,False
16700,11,4.5,222.0,231.5,192.1,497.9,300.0,True
16700,12,137.9,4.5,147.4,717.8,181.2,91.0,False
16700,13,4.6,220.7,230.3,222.2,467.8,300.0,True
16700,14,137.9,4.5,147.4,767.8,131.2,91.0,False
16700,0,15.2,111.8,132.0,406.1,283.9,300.0,True
16700,1,15.2,111.8,132.0,531.1,158.9,300.0,True
16700,2,77.4,15.2,97.7,33.9,81.1,875.0,False
16700,3,15.2,111.8,132.0,656.1,33.9,300.0,False
16700,4,77.4,15.2,97.7,83.9,31.1,875.0,True
16700,5,15.2,111.8,132.0,31.1,8.9,950.0,False
16700,6,77.4,15.2,97.7,8.9,106.1,875.0,False
16700,7,15.2,111.8,132.0,6.1,33.9,950.0,False
16700,8,77.4,15.2,97.7,58.9,56.1,875.0,False
16700,9,15.2,111.8,132.0,31.1,658.9,300.0,True
16700,10,77.4,15.2,97.7,108.9,6.1,875.0,False
16700,11,15.2,111.8,132.0,156.1,533.9,300.0,True
16700,12,77.4,15.2,97.7,33.9,81.1,875.0,False
16700,13,15.2,111.8,132.0,281.1,408.9,300.0,True
16700,14,77.4,15.2,97.7,83.9,31.1,875.0,True
